lap_time,lap_distance,speed_kmh,track_pos,angle,wheel_spin,gear,rpm,race_pos,fuel,throttle,brake,steer
3.92,3265.48,211.653,-0.394829,-0.0269316,49.624325,2,4261.86,4,93.9692,0.1161280632019043,0.0,0.0
3.942,3265.84,211.65336,-0.394105,-0.0271667,49.641600000000004,2,4264.93,4,93.9692,0.11971569061279297,0.0,0.0
3.964,3266.2,211.6656,-0.393345,-0.0271815,49.647625,2,4265.96,4,93.9692,0.12327442169189454,0.0,0.0
3.986,3266.56,211.6854,-0.392564,-0.0271638,49.652474999999995,2,4266.54,4,93.9692,0.13902120590209963,0.0,0.0
4.008,3266.92,211.73760000000001,-0.39177,-0.0271733,49.67785,2,4269.69,4,93.9692,0.1423996925354004,0.0,0.0
4.03,3267.28,211.79772000000003,-0.390969,-0.0272201,49.69965,2,4272.28,4,93.9692,0.15771207809448246,0.0,0.0
4.052,3267.64,211.89024,-0.390162,-0.0272916,49.740625,2,4278.0,4,93.9692,0.1614189147949219,0.0,0.0
4.074,3268.0,211.995,-0.389351,-0.0273736,49.765675,2,4279.33,4,93.9692,0.17648725509643556,0.0,0.0
4.096,3268.36,212.12676000000002,-0.388535,-0.0274547,49.818925,2,4286.99,4,93.9692,0.18033447265625002,0.0,0.0
4.118,3268.72,212.2758,-0.387716,-0.027531,49.84525,2,4288.39,4,93.9692,0.19496965408325198,0.0,0.0
4.14,3269.08,212.45724,-0.386894,-0.0275977,49.901075,2,4293.88,4,93.9692,0.19847049713134768,0.0,0.0
4.162,3269.44,212.64192,-0.386068,-0.0276478,49.953325,2,4298.59,4,93.9692,0.20185928344726564,0.0,0.0
4.184,3269.8,212.83452,-0.38524,-0.0276893,50.0096,2,4304.8,4,93.9692,0.21811323165893556,0.0,0.0
4.206,3270.16,213.05988000000002,-0.384409,-0.0277265,50.084824999999995,2,4313.2,4,93.9691,0.22192525863647464,0.0,0.0
4.228,3270.52,213.30036,-0.383577,-0.0277603,50.140325000000004,2,4318.32,4,93.969,0.2378025054931641,0.0,0.0
