angle,curLapTime,damage,fuel,gear,lastLapTime,rpm,speedX,speedY,trackPos,wheel_FL,wheel_FR,wheel_RL,wheel_RR
0.00386256,1.104,0,99.9753,1,0.0,19737.5,48.462,-0.0271837,0.32676,44.251,44.2335,111.687,111.687
0.00376194,1.124,0,99.9742,1,0.0,19778.7,49.5586,-0.0304538,0.326519,45.2529,45.2335,111.93,111.93
0.00365179,1.144,0,99.9733,1,0.0,19537.7,50.6574,-0.0340768,0.326276,46.2574,46.2359,109.621,109.634
0.00353258,1.164,0,99.9723,1,0.0,19575.9,51.7544,-0.0379835,0.326031,47.2613,47.238,109.848,109.86
0.00340336,1.184,0,99.9712,1,0.0,19612.7,52.848,-0.0422002,0.325784,48.2626,48.2371,110.063,110.075
0.00326651,1.204,0,99.9708,1,0.0,15951.9,53.9152,-0.0464523,0.325536,49.2511,49.2237,90.6814,92.968
0.00313061,1.224,0,99.9706,1,0.0,12897.9,54.9348,-0.0491919,0.325288,50.1972,50.1702,72.2429,76.3891
0.00300854,1.244,0,99.9704,1,0.0,10179.3,55.9209,-0.0476466,0.325044,51.1104,51.0867,56.0588,61.4084
0.00335615,1.264,0,99.9703,1,0.0,8672.27,56.4639,-0.0152922,0.324815,51.7618,51.8959,49.2354,49.7349
0.00384062,1.284,0,99.9703,1,0.0,8653.63,56.3292,0.0096527,0.32459,51.7318,51.814,49.1997,49.4311
0.00402087,1.304,0,99.9702,1,0.0,8630.5,56.1981,0.0146138,0.324359,51.6328,51.6672,49.0871,49.2787
0.00413149,1.324,0,99.9701,1,0.0,8609.45,56.0671,0.0145514,0.324121,51.5164,51.5401,48.9713,49.1536
0.00422591,1.344,0,99.97,1,0.0,8589.89,55.9364,0.0137329,0.323877,51.3969,51.4181,48.8617,49.0397
0.00431555,1.364,0,99.97,1,0.0,8571.08,55.8063,0.0129436,0.323627,51.2777,51.2981,48.7565,48.9303
0.00440377,1.384,0,99.9699,1,0.0,8552.49,55.6771,0.0122356,0.323371,51.1593,51.1793,48.6525,48.8223
0.00449007,1.404,0,99.9698,1,0.0,8533.89,55.5489,0.0115983,0.32311,51.0418,51.0615,48.5483,48.7146
0.00457495,1.424,0,99.9697,1,0.0,8515.15,55.4218,0.0110501,0.322843,50.9253,50.9446,48.4429,48.6066
0.00465935,1.444,0,99.9697,1,0.0,8496.44,55.2956,0.0105932,0.322572,50.8096,50.8288,48.3373,48.4988
0.0047428,1.464,0,99.9696,1,0.0,8477.79,55.1705,0.0102095,0.322295,50.6948,50.7139,48.232,48.3916
0.00482529,1.484,0,99.9695,1,0.0,8459.19,55.0463,0.00989146,0.322014,50.5808,50.5997,48.1268,48.2847
0.00490731,1.504,0,99.9694,1,0.0,8440.65,54.9231,0.00963457,0.321728,50.4676,50.4863,48.0219,48.1784
0.00498884,1.524,0,99.9694,1,0.0,8422.2,54.8009,0.00943486,0.321437,50.3552,50.3737,47.9174,48.0725
0.00506943,1.544,0,99.9693,1,0.0,8403.93,54.6796,0.00927371,0.321142,50.2435,50.2619,47.8139,47.9677
0.00514954,1.564,0,99.9692,1,0.0,8385.83,54.5592,0.00912861,0.320842,50.1326,50.1509,47.7115,47.8638
0.00522822,1.584,0,99.9691,1,0.0,8367.9,54.4396,0.00897479,0.320538,50.0226,50.0406,47.6099,47.761
0.00530642,1.604,0,99.969,1,0.0,8350.12,54.321,0.00881036,0.32023,49.9133,49.9311,47.5092,47.6589
0.00538319,1.624,0,99.969,1,0.0,8332.46,54.2032,0.00864264,0.319918,49.805,49.8226,47.4093,47.5575
0.00545948,1.644,0,99.9689,1,0.0,8314.92,54.0862,0.00847331,0.319601,49.6974,49.7148,47.3101,47.4568
